5oM7n4tU0YJscMrahHb6dw,{u'VVeogjZya58oiTxK7qUjAQ': 5.0}
VJxxyLQ_qQdQr2jGQreMgw,{u'1NZLxU5WvB5roPFzneAlLw': 5.0}
WPu-8tXSz26VVr4T3KR6xw,{u'nMHhuYan8e3cONo3PornJA': 5.0}
pk7nr7x995KS0mZcx2XxXg,{u'yYbd9P1KmlPSKmQxo68n_g': 5.0}
9J3fJyCvTHJtOkrqMgTrAg,{u'd3MxUXS1b6U2P_gGuCO1-A': 5.0}
lnPeqNltqutCyArChGTSuw,{u'd3MxUXS1b6U2P_gGuCO1-A': 5.0}
Tlr16FKYj5cvwWUJxeBoRg,{u'bzDs0u8I-z231QVdIQWkrA': 5.0}
jvpd48tfHfatu3Ttc5DuEg,{u'jsJxRLGm8zjWm_HVR2FDnw': 3.0}
y2mjKSKSMwxuyqtgLGvKQA,{u'pF7uRzygyZsltbmVpjIyvw': 5.0}
N-99DP_5HneEa-6So6a3pg,"{u'_oQN89kF_d97-cWW0iO8_g': 4.0, u'XbVqzUHS3c9FhG4lI13c3Q': 3.0, u'qlrZzAktK8wODSHxhLEK7w': 4.0, u'_RBUU1y4yJrK0SPAd8z0-w': 1.0}"
eL2AbD_vXdP57eewFH21lQ,"{u'qlrZzAktK8wODSHxhLEK7w': 5.0, u'Zx8_4zKdDBSO3qGrkukBIA': 4.0, u'K8pM6qQdYu5h6buRE1-_sw': 1.0, u'ML1RJdeZ7bbfMrHvJ7m99A': 5.0, u'VY_tvNUCCXGXQeSvJl757Q': 5.0}"
X3y6Z8cu6A3YgsZ2RYu1Nw,{u'pF7uRzygyZsltbmVpjIyvw': 3.0}
njyqdZryeHBwD7LdRN9Epg,{u'Zy2vca7i9QFGRKa4m0C__A': 4.0}
qGl1xfS0okKRbSH8vvucGA,{u'STv-ED3M2xmRFMSvQbWGaw': 4.0}
qmdRG4PGjDEXazZYuFdDtA,"{u'BM0-dgPJMBMmcmO9PVCJfQ': 5.0, u'TfTlOE6h9E9o34dEkw9L_w': 5.0}"
lMcyrX1R3Sl-Wq9O2v4WVg,"{u'e34tIpveepWkpvOuv_boqw': 4.0, u'5kRug3bEienrpovtPRVVwg': 5.0}"
LGlr9_9xWARW8wO6xgO9gA,{u'd52zg-S0o940WUCK-nNiKw': 5.0}
lg-Zz7CMyxh9I5GKEvyn6g,"{u'yVQiGdxmnrkJDyQXv2maNA': 2.0, u'FY_OXEVcewAQFZuu6fynLA': 5.0}"
RJbbfty8gzR9j-_vDPE2XQ,"{u'1NZLxU5WvB5roPFzneAlLw': 5.0, u'7cP7WFmWiTVh-raIL3N_Vw': 5.0}"
FbaHFu-gk9fQDf2sLSYXpw,{u'3N__CAwM5VZOhRKmxMtImw': 4.0}
wEwU88bt18BUf7DhHDRbHw,"{u'pwpl-rxwNRQdgqFz_-qMPg': 4.0, u'xHI3saK0sAJEHeMK4IGVvg': 5.0, u'PwxvN0SnAGPdqXdNEYVT3g': 5.0, u'cp39VURFby4A6u9m2It8jg': 4.0, u'B8ujMtvvpHyEQ2r_QlAT2w': 5.0, u'DcrM4hwDcU2G6vuh2cnaYQ': 5.0, u'FURgKkRFtMK5yKbjYZVVwA': 4.0, u'-sC66z4SO3tR7nFCjfQwuQ': 4.0, u'd3MxUXS1b6U2P_gGuCO1-A': 5.0, u'-AAig9FG0s8gYE4f8GfowQ': 5.0, u'3n9mSKySEv3G03YjcU-YOQ': 5.0, u'3l72FflaaeI0tWEAWN3-gQ': 4.0, u'V1nEpIRmEa1768oj_tuxeQ': 3.0}"
aWHX1QdKbSgSkMA9N0a8MA,{u'Tk2dSL0TwQeI_zNJmb442A': 1.0}
wZpfZrA_vojmk8JoVV1Amg,"{u'3OauvrqUU8nDLWcW6q9hGQ': 3.0, u'Pg8OPh1D2ws0xO-I-8ppoA': 2.0}"
X3l8NsDcOFBI9yUOFY92Lg,{u'cp39VURFby4A6u9m2It8jg': 4.0}
8RNm-Oft6BsUWsXIdiLAUg,"{u'xfk9eY8gmwn8qsbyd-W6lQ': 4.0, u'rQ4z0EStSZE4acgkne6Hmg': 4.0, u'SDwYQ6eSu1htn8vHWv128g': 5.0, u'Y-9dJvw-J2d9QKfuL7mKgA': 4.0}"
MPNFtwa6OGZcMJoB6b90iQ,"{u'mqQwChPNN4o4DhAzaGntIA': 4.0, u'K8pM6qQdYu5h6buRE1-_sw': 2.0}"
KHdL4qXibF-Sp0lqGCaQ9A,{u'rZbHg4ACfN3iShdsT47WKQ': 5.0}
WxQysGZlxxfVXy73ldm5EA,"{u'FeI75xIG8PF_XZ6P80gLBQ': 3.0, u'-sC66z4SO3tR7nFCjfQwuQ': 5.0, u'3n9mSKySEv3G03YjcU-YOQ': 5.0}"
wiEfzNFLpSEEGfP87PSs2Q,{u'TfTlOE6h9E9o34dEkw9L_w': 4.0}
uNpLzOWHwrqysSxJrIeVzg,"{u'GHYOl_cnERMOhkCK_mGAlA': 5.0, u'Y-9dJvw-J2d9QKfuL7mKgA': 5.0}"
Hrx57cIiOSDInV5u8Deo7w,{u'OFBJtqWGSx6n6CchtVmoRw': 3.0}
Pl8Z-vrOHKZaMfrYAWKDyw,{u't_0576Esa58pcLHCEpj31A': 2.0}
tyB2NUSxpBtBBRZXwvifPA,{u'mqQwChPNN4o4DhAzaGntIA': 5.0}
OltjhqyxmulDUtoimczoKw,{u'rQ4z0EStSZE4acgkne6Hmg': 5.0}
reA0fUlY3UUHXES1ZgNbkA,{u'ykfTh6HI219NoMsWBxulxw': 4.0}
0PGDayleMFEr_AjeqV16bQ,{u'YldXB1hRpnE1CWLF3mvgpQ': 5.0}
g_HNO8oUoYDKd4yJi2_yvg,{u'ntN85eu27C04nwyPa8IHtw': 5.0}
wYzOrThSYP8WwioLfsu4vQ,"{u'flUKBy7WHqYdfOrwU1A2SA': 4.0, u'hWhVP-28LYP3llaMlAJ_JA': 5.0, u'Rg3INE2p4zQYvfMvJduEOQ': 5.0}"
B1P-l3ZhtTBnC1k0L3ID2Q,{u'BFZHdg2TRrgw56CyqkSryA': 1.0}
u51Y4YnhAbWn0nghijc2dw,{u'ML1RJdeZ7bbfMrHvJ7m99A': 4.0}
ADz6fMILWHeN5M3khlbBsg,{u'KBKDl08flVw1AqvM5ucVpA': 1.0}
NQDdhVEhAvqirltBhNXeCQ,{u'yQONzVpX-DEpGSuKMIov6A': 1.0}
5F3d1LLjaYrPTBb-cygIPw,{u'Lbue8gqRiBPEnA7g7H1qdw': 4.0}
vgIOqD2Stuw-Bn3mgqhelg,{u'0BpMvu5B9fY-KEbOuxLtFQ': 5.0}
EAaNiX1hhrBgyXJt0Mlc0w,{u'-sC66z4SO3tR7nFCjfQwuQ': 4.0}
thube3u6A6HBYoLqJVdYow,{u'VVeogjZya58oiTxK7qUjAQ': 5.0}
E9AnsBSweLHF-aq_HohBiQ,{u'XHr5mXFgobOHoxbPJxmYdg': 4.0}
edVUZS70KmFGVRIbDjDEGg,"{u'wN_wAXWg8W94v04eqijy6g': 5.0, u'VsO_rhXi5lgbaGxNwoEZsQ': 4.0}"
BaOUXRuhIu-wvk7KPsPnjQ,"{u'R8VwdLyvsp9iybNqRvm94g': 4.0, u'pfTwzep_4hRTX_jXoi38cw': 4.0}"
BgFvuDIMvTH2Trrt7rkEZA,{u'VVeogjZya58oiTxK7qUjAQ': 4.0}
kBo29KvxDPqKFD8wP1LFZA,{u'Pfb6VOIiroqDWOebfgWGPQ': 5.0}
nw4l-kfBDwQSjf-gEZII2w,{u'Y293fHh5SZ0_9BZm4M6BCg': 3.0}
1U7QHA3s6Bzsf5VXLnFy6Q,{u'K8pM6qQdYu5h6buRE1-_sw': 1.0}
e6iM8wQzEv7bb8jXVOQjQA,{u'ytpmoIty7loFB8kRYRtJHw': 5.0}
6KwkdNCrt6vZ3YRD-Xr2eA,{u'rDvz5jX65gpfONFu7er9Tw': 5.0}
44R1syuo0et8sLtRnCojkw,"{u'OdD1GuGNQ64ssJmMJ_D9RQ': 5.0, u'FURgKkRFtMK5yKbjYZVVwA': 4.0}"
mofhuXGdlq-fzDRIiczvMw,{u'Cp6JGY5YIRncTV_My9nf9g': 5.0}
lZp2fgxR2xV03jeDo4c2kQ,{u'5kRug3bEienrpovtPRVVwg': 4.0}
Ft-i74HyCpMDi3R7EDAUWA,"{u'xmjv8g356v8Qo55ICjG8rg': 5.0, u'0QTn4pMzKv1mnQifcP9YoQ': 4.0, u'asebFFgabg_lfoNpGJHZlQ': 4.0}"
sx3XfU6NO0GOTUfHwPrwyw,"{u'yJr24Yy1K6bt2G9fX3_zPA': 3.0, u'zp713qNhx8d9KCJJnrw1xA': 3.0}"
IJKdg7KSekmIm_6LJsfvUw,"{u'VXIkI9_EbDbYHeO9IzKjJg': 4.0, u'xHI3saK0sAJEHeMK4IGVvg': 5.0, u'jtzhY-P4H6WSYpv5rWhxtw': 4.0, u'_FXql6eVhbM923RdCi94SA': 5.0, u'Zy2vca7i9QFGRKa4m0C__A': 5.0, u'NNGJQF3WeIHzGzweCpZ-VA': 5.0}"
P3qt4i4EV-hPdT4QVZ3F3w,{u'ar90fbRbQtiyZLtwjwwXUg': 1.0}
h6fhVvqpkdNNRoDdnAd8nA,"{u'-h-q6zTIdPlkz9BDP11sBg': 3.0, u'k8JnZBspVOI8kLcQek-Chw': 2.0}"
r0z-HuHKNq58Prn_HmzfiA,{u'ntN85eu27C04nwyPa8IHtw': 5.0}
YM5CLhJYKsx6oT9SdWYJwA,{u'UWrB5H3G-hhiHMy3iKV2ew': 5.0}
gB_gGqag-UzEocdaNQjJEw,{u'pwpl-rxwNRQdgqFz_-qMPg': 4.0}
Zy-STwrE6LUiiUme1isNOg,"{u'PmPOuRvuN3CoNOi1nBj_TQ': 1.0, u'lAGDe38li38fyf971CslFg': 4.0, u'Zx8_4zKdDBSO3qGrkukBIA': 5.0}"
l_VuMovJdcMhje2lglyOLg,{u'KBKDl08flVw1AqvM5ucVpA': 5.0}
16f-KusDtoQo36DB2wV35Q,"{u'hfl62LX14YqNpG0g0Tj6_Q': 5.0, u'-ftQeUsqwDkExRg6IYrubQ': 5.0}"
TNUX-baP2gvFDajjErgsFw,{u'VY_tvNUCCXGXQeSvJl757Q': 4.0}
BMhcWfrh4zUdHZlMPS3T7w,{u'oJpmYvLibGrYPDvcaUeMOw': 4.0}
07rzOSTEkjtV-atJeJ37og,{u'KGX7O-_WqOIy9o7u9NOa9A': 4.0}
nFCa6DPO60ZGns67Z74BVQ,{u'XbVqzUHS3c9FhG4lI13c3Q': 5.0}
qRY6kVlUasvY6wdhH-TLLQ,{u'uKSX1n1RoAzGq4bV8GPHVg': 5.0}
lC0KGXmIhyjzghBUlVnkhQ,"{u'R8VwdLyvsp9iybNqRvm94g': 5.0, u'I4bSn5gXsHuSPu7L-d_8nQ': 4.0}"
-HwaTANDcDSsDz1PzU3Erw,{u'FUI-hWH_bpis7AKZTWenUQ': 5.0}
xImMjAwOLmLWsQ6ckU-9EA,{u'KV-yJLmlODfUG1Mkds6kYw': 4.0}
TZC2KBL0j9isXcUJcDJnwQ,{u'hfl62LX14YqNpG0g0Tj6_Q': 4.0}
1wMGLaMIH7CcmJ2htS1rmw,"{u'yc5AH9H71xJidA_J2mChLA': 5.0, u'd52zg-S0o940WUCK-nNiKw': 5.0, u'oJpmYvLibGrYPDvcaUeMOw': 2.0, u'q1nDSpmV-FdTBNj6UuZvTg': 2.0, u'6Tt0mGKbMoAz1GsjkVhbMQ': 5.0, u'ImVx220_Pcp2iB5uworODw': 4.0, u'18TUn9oiW0k0yB6lheiOvw': 3.0, u'vA8T8QXh78iSXhxShLNgQA': 3.0, u'yQONzVpX-DEpGSuKMIov6A': 2.0}"
MAVKUoJCh522xWoqbtvZDg,"{u'pwpl-rxwNRQdgqFz_-qMPg': 5.0, u'wNsmt1hF1uv3YvbwXZMAoQ': 4.0}"
jXGaZVodhyHZ_5r7GzxrUg,"{u'e34tIpveepWkpvOuv_boqw': 2.0, u'V1nEpIRmEa1768oj_tuxeQ': 4.0, u'NNGJQF3WeIHzGzweCpZ-VA': 3.0, u'M6fjHpkL9IRI-nI0BattRw': 4.0}"
5pnY4uMN_vZf1gCt-6XIgQ,{u'Rg3INE2p4zQYvfMvJduEOQ': 4.0}
D2LUVwshDcUdP1jfb6yCPw,{u'h6jfMpTZpNduLG0wE2tbaw': 5.0}
zt7Yfeld6yR_bD4EKaOMjQ,{u'_ODHYjCmrb3W9hIGJI1uaA': 3.0}
rPGZttaVjRoVi3GYbs62cg,"{u'tpIU_ZvIfCfCp36IgghlHQ': 2.0, u'Zx8_4zKdDBSO3qGrkukBIA': 5.0, u'_ODHYjCmrb3W9hIGJI1uaA': 5.0, u'AkOruz5CrCxUmXe1p_WoRg': 5.0, u'nRO4tRwimU12hg7Cnz__iA': 3.0, u'CFaRVxsnN4Zjf28cbORKIA': 4.0, u'Rg3INE2p4zQYvfMvJduEOQ': 4.0, u'3N__CAwM5VZOhRKmxMtImw': 3.0, u'KV-yJLmlODfUG1Mkds6kYw': 4.0, u'3GAPcBG8SowgrpS6UHlDeQ': 5.0, u'R8VwdLyvsp9iybNqRvm94g': 4.0}"
zYgSDyEHVcMLRL1LLms7IA,"{u'cp39VURFby4A6u9m2It8jg': 4.0, u'K8pM6qQdYu5h6buRE1-_sw': 3.0, u'd52zg-S0o940WUCK-nNiKw': 5.0, u'XWvht_1ZLdK7EHJ3jo4q0g': 4.0, u'DcrM4hwDcU2G6vuh2cnaYQ': 4.0, u'ntN85eu27C04nwyPa8IHtw': 5.0, u'R8VwdLyvsp9iybNqRvm94g': 2.0, u'rDvz5jX65gpfONFu7er9Tw': 4.0}"
QQQ78Yom7_8m4jjWCPG6Cw,"{u'd52zg-S0o940WUCK-nNiKw': 5.0, u'6Tt0mGKbMoAz1GsjkVhbMQ': 5.0, u'PmPOuRvuN3CoNOi1nBj_TQ': 5.0}"
kCK4KfylQfB-pF2dIiireQ,{u'gFJtzwGmDTABRwL2F8GsSw': 2.0}
zmPF5EwnljusywJ5sP3QtQ,{u'VY_tvNUCCXGXQeSvJl757Q': 5.0}
wesv2JOGalpF1OALPoyZqw,{u'VVeogjZya58oiTxK7qUjAQ': 4.0}
P7Zm0fhDx9O3IK0szyDh4w,{u'qyNtVViurIcChc35mfYIEw': 5.0}
aOFZoobpPrRyjpidkiJSvw,{u'0dORc6ckZw5HezR3BuSsqw': 5.0}
wc-_PKXchSrQOUHpXf6GsQ,{u'45puCRQ6Vh_IIAy7kkfFDQ': 4.0}
hqHOdtJuaGvZLcN8vPSeBw,{u'zMa6YoEekpABg1HZnnTZdg': 4.0}
OjdKNGWyuNDEJJwNs1TN0A,"{u'VVeogjZya58oiTxK7qUjAQ': 5.0, u'8cL7aJVKTYmLguzXEAS3Lw': 4.0, u'OFBJtqWGSx6n6CchtVmoRw': 5.0, u'7cP7WFmWiTVh-raIL3N_Vw': 4.0}"
ioFf3eVQwt6OwEJ7pVv7Qg,{u'FURgKkRFtMK5yKbjYZVVwA': 5.0}
GYxSNn0BIb1PeDXfybVY3w,"{u'PxeX1M8WtyPxX1MuuGIh-g': 4.0, u'SDwYQ6eSu1htn8vHWv128g': 5.0, u'WYk91WPklqRWuk9z9DsPDw': 3.0}"
rSZHywLZJLx7ZoIjrPPJHw,{u'-3xbryp44xhpN4BohxXDdQ': 5.0}
TNZpPptHsnTQ_PMTbN6K3A,{u'k_aOcqWOHWprjs7ykdzlAQ': 3.0}
6TnX7mzI-jfgK6teWqIS9Q,"{u'hWhVP-28LYP3llaMlAJ_JA': 5.0, u'zp713qNhx8d9KCJJnrw1xA': 4.0}"
e7CAgDy6YxDKllwpWhDWpg,{u'q1nDSpmV-FdTBNj6UuZvTg': 2.0}
nCy31UqpvcAe6zyzeFgtLw,"{u'd52zg-S0o940WUCK-nNiKw': 4.0, u'7SO_rX1F6rQEl-5s3wZxgQ': 4.0, u'wZwZcte4lcbu51NOzCjWbQ': 4.0, u'Y-9dJvw-J2d9QKfuL7mKgA': 4.0}"
3v992z7jD9ao-HHherEcVg,{u'R8VwdLyvsp9iybNqRvm94g': 3.0}
48DXrpTDt2OOpLt-9rsFoA,"{u'Zy2vca7i9QFGRKa4m0C__A': 5.0, u'0vzZ_Bcb02rJljeMU9XkBw': 4.0, u'nBrD6TxddhHx4FhMk32JvQ': 4.0, u'lVHtVCyFJOqAH0ltn7pLuw': 4.0}"
O7TJ1-KGu3V_eVcueBR36Q,{u'gkv2XvXpFgiq4Bb2XK7YmQ': 4.0}
MiAANDVksTAFJ7jjZyefBg,{u'BESmH-lmMm34_EefL8X9fQ': 5.0}
abh2aHNZQp-N3OhDkFkPCQ,{u'DcrM4hwDcU2G6vuh2cnaYQ': 5.0}
yt_-N3Fb1TSrGXNRAcWcxA,{u'cInzGnaFZ3EIItvFXl1MvQ': 3.0}
euV25-L8vEjwuwA3qnno5w,{u'FY_OXEVcewAQFZuu6fynLA': 5.0}
Pc-6iaUA1hPkTZP2g4G0Hg,"{u'-h-q6zTIdPlkz9BDP11sBg': 5.0, u'FUI-hWH_bpis7AKZTWenUQ': 4.0}"
CxlcnflmJ9C9p8sdU8wDUA,{u'4waggbCK-MSE9dbIdSMfPA': 2.0}
HaDEZSNSTNFmq6laVB6ZMQ,"{u'qjmCVYkwP-HDa35jwYucbQ': 3.0, u'1NZLxU5WvB5roPFzneAlLw': 4.0, u'DcrM4hwDcU2G6vuh2cnaYQ': 5.0, u'uKSX1n1RoAzGq4bV8GPHVg': 3.0, u'r3r_bAfa6pZKIhQB82FizQ': 2.0}"
uhlnDLjt8BExzU_JW8sPKw,{u'ho4Te6bO2tGs56h9PF2vuA': 1.0}
bEd0_FyH-J1EtRpKefHSUg,{u'soiGohHtWOltGeomkSxzEw': 4.0}
T_XTMTq3taGnOLbzpkKRwA,{u'qjmCVYkwP-HDa35jwYucbQ': 5.0}
Wn4cr3qd67lYL_aya4I2TA,"{u'qjmCVYkwP-HDa35jwYucbQ': 4.0, u'7SO_rX1F6rQEl-5s3wZxgQ': 4.0, u'_oQN89kF_d97-cWW0iO8_g': 5.0}"
ZZf6vwEgfKGZN3uNquORPg,"{u'Zx8_4zKdDBSO3qGrkukBIA': 5.0, u'ntN85eu27C04nwyPa8IHtw': 4.0}"
oC0kwGvgaAeT3ZIxdxTcJA,"{u'1NZLxU5WvB5roPFzneAlLw': 5.0, u'K8pM6qQdYu5h6buRE1-_sw': 4.0, u'P1R-DyUyBeWCvPKrRkglsQ': 4.0, u'SDwYQ6eSu1htn8vHWv128g': 4.0, u'3n9mSKySEv3G03YjcU-YOQ': 4.0, u'STv-ED3M2xmRFMSvQbWGaw': 1.0, u'pwpl-rxwNRQdgqFz_-qMPg': 1.0, u'7cP7WFmWiTVh-raIL3N_Vw': 2.0, u'WS1z1OAR0tRl4FsjdTGUFQ': 5.0, u'8cL7aJVKTYmLguzXEAS3Lw': 5.0, u'VsO_rhXi5lgbaGxNwoEZsQ': 2.0, u'vSWEXsXmJw5ozuF4zqE9ng': 1.0, u'-AAig9FG0s8gYE4f8GfowQ': 5.0, u'cN6aBxe2mQvrQlzk26LyRQ': 5.0, u'7_7fxuG9ESAFmx-AiMsJHg': 4.0, u'FeI75xIG8PF_XZ6P80gLBQ': 3.0, u'd3MxUXS1b6U2P_gGuCO1-A': 5.0, u'TfTlOE6h9E9o34dEkw9L_w': 2.0, u'NNGJQF3WeIHzGzweCpZ-VA': 5.0, u'V1nEpIRmEa1768oj_tuxeQ': 4.0, u'_RBUU1y4yJrK0SPAd8z0-w': 5.0, u'BM0-dgPJMBMmcmO9PVCJfQ': 5.0, u'TCqkBVN84Ek0oLmZGAX5xA': 5.0, u'_FXql6eVhbM923RdCi94SA': 5.0, u'odhXwWaYZvD_icIN6f_DbA': 2.0}"
3CcA1joMyDwWw3en9H6ecg,{u'VXIkI9_EbDbYHeO9IzKjJg': 5.0}
WsJo2lfomyGzgIFmVtFgiw,"{u'-h-q6zTIdPlkz9BDP11sBg': 3.0, u'QkyN2vqQidQhotvOtPIrkw': 1.0, u'DcrM4hwDcU2G6vuh2cnaYQ': 5.0, u'ntN85eu27C04nwyPa8IHtw': 5.0, u'yVQiGdxmnrkJDyQXv2maNA': 3.0, u'd3MxUXS1b6U2P_gGuCO1-A': 3.0, u'3n9mSKySEv3G03YjcU-YOQ': 5.0, u'Xq9tkiHhyN_aBFswFeGLvA': 5.0}"
rI6j_9Hmy2z_gXNtquR4Lg,{u'BESmH-lmMm34_EefL8X9fQ': 4.0}
oziKrQusQSHo9QKwYKpl0g,"{u'8cL7aJVKTYmLguzXEAS3Lw': 4.0, u'Cp6JGY5YIRncTV_My9nf9g': 2.0}"
-M2_5wECY1xYxFfB2GAMSA,{u'zp713qNhx8d9KCJJnrw1xA': 5.0}
DZR454N2c0nu6bOyQ0tsEQ,{u'3n9mSKySEv3G03YjcU-YOQ': 5.0}
fFgDWJMMBjtNHTPRL955pw,{u'Zx8_4zKdDBSO3qGrkukBIA': 5.0}
oKFqd2Lhz37jZQgI4gdbqA,{u'e5kc0CQ4R-PCCDgb274gSg': 5.0}
LuGNgzNcUOMKYPjBuiVKpw,"{u'zp713qNhx8d9KCJJnrw1xA': 5.0, u'rDvz5jX65gpfONFu7er9Tw': 5.0}"
cUjy7cqOxoqq5l7XrNx4BA,"{u'9BJ5h9X1krpXFjKj0a6wbg': 5.0, u'3OauvrqUU8nDLWcW6q9hGQ': 2.0, u'vfLog2bLJGl6hAFtGtr0GQ': 3.0}"
a4X6YbNysDFFEVxa0ms8hQ,{u'OFBJtqWGSx6n6CchtVmoRw': 5.0}
MioeVBic7MIDarz5UTNUdA,{u'XkNQVTkCEzBrq7OlRHI11Q': 5.0}
ueFG4iLS8AGlDsT3Y41dmA,{u'ntN85eu27C04nwyPa8IHtw': 4.0}
b92Y3tyWTQQZ5FLifex62Q,{u'R8VwdLyvsp9iybNqRvm94g': 5.0}
1usJIBBfZRJ39bocPG7HWQ,{u'k8JnZBspVOI8kLcQek-Chw': 5.0}
UUUa3QKthaYPrfkE2aQujQ,"{u'kaIue7GRCmkPzDeHDBTttQ': 4.0, u'KBKDl08flVw1AqvM5ucVpA': 2.0, u'gFJtzwGmDTABRwL2F8GsSw': 4.0}"
MbFm9cSVObf5_CawgK0iow,{u'UWrB5H3G-hhiHMy3iKV2ew': 5.0}
Eu8QionekpdN7UmALYpHvQ,{u'qjmCVYkwP-HDa35jwYucbQ': 4.0}
EMy6UdnvSUhOA40CPgFa_A,{u'VVeogjZya58oiTxK7qUjAQ': 4.0}
Z7k2c3J8VSqCHpiqJnEgIg,"{u'cp39VURFby4A6u9m2It8jg': 3.0, u'wNUea3IXZWD63bbOQaOH-g': 3.0, u'GHYOl_cnERMOhkCK_mGAlA': 3.0}"
J72XoQspNBmPsX2iKl2YvA,"{u'R8VwdLyvsp9iybNqRvm94g': 4.0, u'1NZLxU5WvB5roPFzneAlLw': 4.0, u'SDwYQ6eSu1htn8vHWv128g': 5.0}"
Wzt07hJrmdsPtF5HYdRIAQ,{u'rDvz5jX65gpfONFu7er9Tw': 5.0}
S9owYDiL9yIcYs5IRqS5xQ,{u'K8pM6qQdYu5h6buRE1-_sw': 4.0}
hVkQbDk61hmIi5iVm3IkZw,"{u'uKSX1n1RoAzGq4bV8GPHVg': 5.0, u'0dORc6ckZw5HezR3BuSsqw': 4.0, u'jzPMl-NoB5F2fwoHX3hN8A': 3.0, u'YJoph5UiUZ3BEb49vyFAuQ': 3.0, u'ntN85eu27C04nwyPa8IHtw': 5.0, u'Pfb6VOIiroqDWOebfgWGPQ': 3.0, u'wNsmt1hF1uv3YvbwXZMAoQ': 4.0, u'FURgKkRFtMK5yKbjYZVVwA': 5.0, u'Xq9tkiHhyN_aBFswFeGLvA': 3.0}"
m7vtKWpZ9wdEQ95wJxrMrg,"{u'rZbHg4ACfN3iShdsT47WKQ': 5.0, u'pF7uRzygyZsltbmVpjIyvw': 4.0, u'bzDs0u8I-z231QVdIQWkrA': 5.0, u'mqQwChPNN4o4DhAzaGntIA': 4.0, u'kaIue7GRCmkPzDeHDBTttQ': 4.0, u'7pxa5tueoEcmt6hztqsz2A': 3.0, u'NCbHGtOP5yJBJsPPaE3X5g': 4.0, u'hfl62LX14YqNpG0g0Tj6_Q': 5.0, u'fJx0N4N0NbyHEeoDU9nH8g': 4.0, u'xHI3saK0sAJEHeMK4IGVvg': 5.0, u'ib-y5nsfn3unE0lLY1vfAw': 3.0, u'VsrvWdZL2993olnW3z8R3A': 4.0, u'BESmH-lmMm34_EefL8X9fQ': 4.0, u'DE8UVNCCpOE0vTAbGaMoeQ': 5.0, u'UCEAhciqe8avW1N-bWJ32g': 5.0, u'nlFlIeziD-4nNUF2B337Yw': 5.0, u'AkOruz5CrCxUmXe1p_WoRg': 4.0, u'FUI-hWH_bpis7AKZTWenUQ': 4.0, u'yVQiGdxmnrkJDyQXv2maNA': 4.0, u'PxeX1M8WtyPxX1MuuGIh-g': 4.0, u't_0576Esa58pcLHCEpj31A': 3.0, u'wN_wAXWg8W94v04eqijy6g': 5.0, u'pfTwzep_4hRTX_jXoi38cw': 4.0, u'cVejKU_SrdbvzIbQ4oPV0A': 3.0, u'_FXql6eVhbM923RdCi94SA': 4.0, u'F8q_9PUl-Lwjj9xIRPArcg': 5.0, u'-sC66z4SO3tR7nFCjfQwuQ': 4.0, u'Ch_2Ye0w4Q9l3VeVW7VNHA': 4.0}"
qeAt3hJ-ifUnnjTR5k8OeQ,"{u'rZbHg4ACfN3iShdsT47WKQ': 5.0, u'K8pM6qQdYu5h6buRE1-_sw': 5.0, u'-AAig9FG0s8gYE4f8GfowQ': 5.0, u'asebFFgabg_lfoNpGJHZlQ': 1.0, u'KV-yJLmlODfUG1Mkds6kYw': 4.0, u'OllL0G9Kh_k1lx-2vrFDXQ': 5.0, u'3l72FflaaeI0tWEAWN3-gQ': 3.0, u'18TUn9oiW0k0yB6lheiOvw': 5.0}"
9_1T3QtRGl8_oFMOOzgakg,{u'I4bSn5gXsHuSPu7L-d_8nQ': 4.0}
y85mqjFaXf1D7vu3gOodqg,"{u'uKSX1n1RoAzGq4bV8GPHVg': 4.0, u'zMa6YoEekpABg1HZnnTZdg': 3.0, u'7SO_rX1F6rQEl-5s3wZxgQ': 5.0, u'JOZqBKIOB8WEBAWm7v1JFA': 5.0, u'hlekz2L2HV8cVSEkgMvuEA': 4.0, u'I4bSn5gXsHuSPu7L-d_8nQ': 4.0}"
tTO6rv0Z9aNNYmmZU_BR4g,"{u'uKSX1n1RoAzGq4bV8GPHVg': 5.0, u'zMa6YoEekpABg1HZnnTZdg': 4.0, u'ntN85eu27C04nwyPa8IHtw': 5.0}"
