	user_id	business_id	business_name	business_avg	business_review_count	city	categories	stars	review_id	user_name	user_review_count	user_avg
624	XqMkm-DD9VsdcKx2YVGhSA	wNUea3IXZWD63bbOQaOH-g	Stingray Sushi	3.25714285714	35	Phoenix	[Sushi Bars, Restaurants]	3	3UeoU6yJGlBmb22QtlZoSA	Bao	56	3.82142857143
625	XqMkm-DD9VsdcKx2YVGhSA	nlFlIeziD-4nNUF2B337Yw	Reathrey Sekong	4.52	25	Phoenix	[Cambodian, Restaurants]	5	sJMIw6b0z7VSNyKxueFF4Q	Bao	56	3.82142857143
626	XqMkm-DD9VsdcKx2YVGhSA	Lbue8gqRiBPEnA7g7H1qdw	Humble Pie	3.84	25	Phoenix	[Pizza, Restaurants]	3	PI0QBRy4Bj9DggN5mDLCEg	Bao	56	3.82142857143
627	XqMkm-DD9VsdcKx2YVGhSA	M6fjHpkL9IRI-nI0BattRw	The Main Ingredient Ale House And Café	3.88372093023	86	Phoenix	[American (New), Restaurants]	5	KmAF9d9xJhHPdOV86eYlHA	Bao	56	3.82142857143
628	XqMkm-DD9VsdcKx2YVGhSA	nBfusVbqwul0BU0Rcrlelw	RA Sushi Bar Restaurant	2.7	20	Phoenix	[Sushi Bars, Japanese, Restaurants]	2	A-PQF78dZ8eZkCcGigxcdA	Bao	56	3.82142857143
629	XqMkm-DD9VsdcKx2YVGhSA	rrWhi2TL0smrbihvavZxcg	Times Square Pizzeria	3.46153846154	13	Phoenix	[Italian, Pizza, Restaurants]	2	Ygi-8SV51flYl_fEaXybJg	Bao	56	3.82142857143
630	XqMkm-DD9VsdcKx2YVGhSA	d3MxUXS1b6U2P_gGuCO1-A	Sens Asian Tapas & Sake Bar	3.98823529412	85	Phoenix	[Asian Fusion, Restaurants]	3	ifufAIjgZR2Q1FizJnUZJw	Bao	56	3.82142857143
631	XqMkm-DD9VsdcKx2YVGhSA	VpW40mznMS43CqdbelX2wA	Giuseppe's on 28th	3.35555555556	45	Phoenix	[Restaurants, Italian]	4	E58pr-zkkYvftgW9Bms5Gg	Bao	56	3.82142857143
632	XqMkm-DD9VsdcKx2YVGhSA	VVeogjZya58oiTxK7qUjAQ	Pizzeria Bianco	3.89147286822	129	Phoenix	[Pizza, Restaurants]	5	nuu2-lY_vVFIS22TY0iAsw	Bao	56	3.82142857143
633	XqMkm-DD9VsdcKx2YVGhSA	_-9pMxBWtG_x8l4rHWBasg	Black Chile Mexican Grill	3.375	24	Phoenix	[Mexican, Restaurants]	4	rAnLgG6Z7x6kiAYDqYITcg	Bao	56	3.82142857143
634	XqMkm-DD9VsdcKx2YVGhSA	OFBJtqWGSx6n6CchtVmoRw	Delux	3.81147540984	122	Phoenix	[Burgers, Bars, Nightlife, Restaurants]	4	RBEyve1OmOLRC8bPQbzotw	Bao	56	3.82142857143
635	XqMkm-DD9VsdcKx2YVGhSA	yQONzVpX-DEpGSuKMIov6A	Szechwan Palace	3.5	16	Phoenix	[Chinese, Restaurants]	4	aWv9R3i1jN8-e2_bTPil_w	Bao	56	3.82142857143
636	XqMkm-DD9VsdcKx2YVGhSA	GHYOl_cnERMOhkCK_mGAlA	Kitchen 56	3.45	20	Phoenix	[American (New), Restaurants]	4	EEMCfu6D-VQHQ5BHWA5-gQ	Bao	56	3.82142857143
637	XqMkm-DD9VsdcKx2YVGhSA	WS1z1OAR0tRl4FsjdTGUFQ	The Vig Uptown	3.98765432099	81	Phoenix	[American (New), Restaurants]	5	w9yLFO_aXwwvFKFam0hCsA	Bao	56	3.82142857143
638	XqMkm-DD9VsdcKx2YVGhSA	-h-q6zTIdPlkz9BDP11sBg	Seasons 52	3.96875	32	Phoenix	[American (Traditional), Restaurants]	3	ZRPcGdcCFkVccvwBv4jJYg	Bao	56	3.82142857143
639	XqMkm-DD9VsdcKx2YVGhSA	3OauvrqUU8nDLWcW6q9hGQ	Viet Kitchen	3.14285714286	14	Phoenix	[Vietnamese, Restaurants]	3	RJeLVOqR6H5qq_jRAa1QkA	Bao	56	3.82142857143
640	XqMkm-DD9VsdcKx2YVGhSA	r2S4arkHyRcUroRhggMIoA	Revo Burrito	3.47826086957	23	Phoenix	[Mexican, Restaurants]	3	3k4hLPXXJsuqVwsxF264ow	Bao	56	3.82142857143
641	XqMkm-DD9VsdcKx2YVGhSA	I4bSn5gXsHuSPu7L-d_8nQ	Beckett's Table	4.16883116883	77	Phoenix	[American (New), Restaurants]	5	Pyt0T5irBQHg7EraDixHEg	Bao	56	3.82142857143
642	XqMkm-DD9VsdcKx2YVGhSA	V1nEpIRmEa1768oj_tuxeQ	Cibo	4.21985815603	141	Phoenix	[Italian, Pizza, Sandwiches, Restaurants]	5	92egjI_o-7y7TemzgCrmTQ	Bao	56	3.82142857143
643	XqMkm-DD9VsdcKx2YVGhSA	cInzGnaFZ3EIItvFXl1MvQ	SaBai Modern Thai	3.95833333333	24	Phoenix	[Thai, Restaurants]	4	t5ABs28PEifJ_gqHSyjb6w	Bao	56	3.82142857143
644	XqMkm-DD9VsdcKx2YVGhSA	KPoTixdjoJxSqRSEApSAGg	Wild Thaiger	3.69230769231	52	Phoenix	[Thai, Restaurants]	5	KZ_lZimT0Jy7vRS-7qkGOQ	Bao	56	3.82142857143
645	XqMkm-DD9VsdcKx2YVGhSA	AkOruz5CrCxUmXe1p_WoRg	CherryBlossom Noodle Cafe	3.8	95	Phoenix	[Asian Fusion, Italian, Japanese, Restaurants]	4	0Js_kqdnvIImh4UxInEm2w	Bao	56	3.82142857143
646	XqMkm-DD9VsdcKx2YVGhSA	hDHYbekIzW-M5tljy1IP1Q	Sushi Station	3.7	10	Phoenix	[Sushi Bars, Japanese, Restaurants]	3	fGft9B46Q94LxiJszk59dw	Bao	56	3.82142857143
647	XqMkm-DD9VsdcKx2YVGhSA	d52zg-S0o940WUCK-nNiKw	Carolina's Mexican Food	3.98113207547	53	Phoenix	[Mexican, Restaurants]	2	5u-PUWxNIUxHe4CXapLSEw	Bao	56	3.82142857143
648	XqMkm-DD9VsdcKx2YVGhSA	XWvht_1ZLdK7EHJ3jo4q0g	The White Chocolate Grill	3.82051282051	39	Phoenix	[American (Traditional), Restaurants]	4	Wx2hAvYTFDZugkj8KjMUKg	Bao	56	3.82142857143
649	XqMkm-DD9VsdcKx2YVGhSA	1M4oczf2lmkdgbrJ3J7OqA	Christopher's Restaurant/Crush Lounge	3.675	40	Phoenix	[Nightlife, Bars, Lounges, French, Restaurants]	5	NV6NatXVFv-zmPg4RVmnTQ	Bao	56	3.82142857143
650	XqMkm-DD9VsdcKx2YVGhSA	ChmqODwuYP1ewjmWXtxtsg	Nee House Chinese Resturant	3.58823529412	17	Phoenix	[Chinese, Restaurants]	5	1UZ2Nqh8v6R2etmyLB1BUg	Bao	56	3.82142857143
651	XqMkm-DD9VsdcKx2YVGhSA	TuCAYZ89lP_s6D7Y78xNhQ	Smashburger	3.57446808511	47	Phoenix	[Burgers, American (Traditional), Restaurants]	4	0Jw7z2zPS0JPPj47Jx2hWw	Bao	56	3.82142857143
652	XqMkm-DD9VsdcKx2YVGhSA	UIfORCz28cEGMr_9p0eJ5g	25 Degrees	3.3125	16	Phoenix	[American (New), Restaurants]	4	ZXenZaKVMZ8FVOLe1Sbbhg	Bao	56	3.82142857143
653	XqMkm-DD9VsdcKx2YVGhSA	Xq9tkiHhyN_aBFswFeGLvA	The Arrogant Butcher	3.86206896552	58	Phoenix	[American (New), Restaurants]	4	ACi0zakiVgeGxqyq5vLDOg	Bao	56	3.82142857143
654	XqMkm-DD9VsdcKx2YVGhSA	rQ4z0EStSZE4acgkne6Hmg	Tuck Shop	4.27397260274	73	Phoenix	[American (New), Restaurants]	3	wHU6hiJcBk79B0sM_h_UCw	Bao	56	3.82142857143
655	XqMkm-DD9VsdcKx2YVGhSA	uKSX1n1RoAzGq4bV8GPHVg	St Francis Restaurant	4.08148148148	135	Phoenix	[American (New), Restaurants]	5	jEGmd9UA_xl2I_c9Wc9f7g	Bao	56	3.82142857143
656	XqMkm-DD9VsdcKx2YVGhSA	T4ox3wUzFjWvyrjaTRoBbA	Sushi Ken	3.13333333333	15	Phoenix	[Sushi Bars, Restaurants]	2	cL4NQV4zxdMblaMO4aCzDQ	Bao	56	3.82142857143
657	XqMkm-DD9VsdcKx2YVGhSA	3GAPcBG8SowgrpS6UHlDeQ	Bombay Spice Grill & Wine	3.96153846154	26	Phoenix	[Vegetarian, Indian, Gluten-Free, Restaurants]	4	WranD2hTyB2pbzgJtuuOdA	Bao	56	3.82142857143
658	XqMkm-DD9VsdcKx2YVGhSA	-Ogv7rpcgUHkFaSy3vD8Sw	Hong Kong Gourmet Buffet	4.08333333333	12	Phoenix	[Buffets, Chinese, Restaurants]	4	r4FaczYISzliOnr11NrkQQ	Bao	56	3.82142857143
659	XqMkm-DD9VsdcKx2YVGhSA	yVQiGdxmnrkJDyQXv2maNA	Pho Thanh	3.92592592593	54	Phoenix	[Vietnamese, Restaurants]	3	LINwN0f8YdPXgVOlv1FkxA	Bao	56	3.82142857143
660	XqMkm-DD9VsdcKx2YVGhSA	VsrvWdZL2993olnW3z8R3A	Five Guys Burgers and Fries	3.5	32	Phoenix	[Burgers, Restaurants]	2	zmrcTgNUX5bGcucmOT4bnw	Bao	56	3.82142857143
661	XqMkm-DD9VsdcKx2YVGhSA	L_MtTn4IUBTmQtqqM2iFqA	Tea Lite Cafe	4.0	21	Phoenix	[Vietnamese, Restaurants]	4	lHSEKHe_32dEbB5IfYSj5A	Bao	56	3.82142857143
662	Da4aw-NF9ond8U6XYRmT0g	DcrM4hwDcU2G6vuh2cnaYQ	NOCA	4.2037037037	54	Phoenix	[American (New), Restaurants]	4	or-cT_KMhNaL1ysKghrCLA	Ryan	13	3.92307692308
663	Da4aw-NF9ond8U6XYRmT0g	3l72FflaaeI0tWEAWN3-gQ	America's Taco Shop	3.72222222222	72	Phoenix	[Mexican, Restaurants]	4	NZgjemqSdXrB_mMbJPFOsA	Ryan	13	3.92307692308
664	Da4aw-NF9ond8U6XYRmT0g	KBG28p3lGX17hOPoHhq5PQ	Yasu Sushi Bistro	4.05714285714	35	Phoenix	[Sushi Bars, Restaurants]	4	78pdhuL8TN8e3U1XdCpykw	Ryan	13	3.92307692308
665	Da4aw-NF9ond8U6XYRmT0g	VY_tvNUCCXGXQeSvJl757Q	Mellow Mushroom	3.21621621622	37	Phoenix	[Pizza, Restaurants]	2	G-FALb4AwoPhyXkbHfSHoQ	Ryan	13	3.92307692308
666	Da4aw-NF9ond8U6XYRmT0g	yYbd9P1KmlPSKmQxo68n_g	Pork on a Fork	4.06666666667	30	Phoenix	[Barbeque, Restaurants]	5	4B-yytHROZmOBO9yP0nppQ	Ryan	13	3.92307692308
667	Da4aw-NF9ond8U6XYRmT0g	SDwYQ6eSu1htn8vHWv128g	Postino Arcadia	4.40229885057	87	Phoenix	[Wine Bars, Bars, Restaurants, Nightlife, Italian]	4	SXPpDp6ChcCirsR1eptsFw	Ryan	13	3.92307692308
668	Da4aw-NF9ond8U6XYRmT0g	bzDs0u8I-z231QVdIQWkrA	Los Reyes de la Torta	4.20895522388	67	Phoenix	[Mexican, Restaurants]	4	Jdka9PH3qCt_zvCw1l95kQ	Ryan	13	3.92307692308
669	Da4aw-NF9ond8U6XYRmT0g	-ftQeUsqwDkExRg6IYrubQ	Chicago Gyros	4.23076923077	26	Phoenix	[Greek, Mediterranean, Restaurants]	4	d32vLiY-SsCigsB_7kI_bw	Ryan	13	3.92307692308
670	Da4aw-NF9ond8U6XYRmT0g	UIfORCz28cEGMr_9p0eJ5g	25 Degrees	3.3125	16	Phoenix	[American (New), Restaurants]	4	G9jJPUkZgwnMkWC7McaFYg	Ryan	13	3.92307692308
671	Da4aw-NF9ond8U6XYRmT0g	LzpR_jE6VIutJ08s2cdRrw	Coup Des Tartes	3.85714285714	49	Phoenix	[French, Restaurants]	5	2RM1IfWYGLKBRR-zQH35IQ	Ryan	13	3.92307692308
672	Da4aw-NF9ond8U6XYRmT0g	VsrvWdZL2993olnW3z8R3A	Five Guys Burgers and Fries	3.5	32	Phoenix	[Burgers, Restaurants]	3	jVbhdqiGWxReTLap119xUg	Ryan	13	3.92307692308
673	Da4aw-NF9ond8U6XYRmT0g	E3RjJH45EX6rHYDs0TYSRA	Valle Luna	3.73913043478	23	Phoenix	[Mexican, Nightlife, Restaurants]	4	AQReCtUlU0cg6q1EPu2sYw	Ryan	13	3.92307692308
674	Da4aw-NF9ond8U6XYRmT0g	flUKBy7WHqYdfOrwU1A2SA	El Bravo	3.80952380952	21	Phoenix	[Mexican, Restaurants]	4	EFsNko2RH-6c7_LLzawiEA	Ryan	13	3.92307692308
675	LXWAXIeYFIdgd2JVPF-9qA	-sC66z4SO3tR7nFCjfQwuQ	Gallo Blanco Cafe	4.15441176471	136	Phoenix	[Mexican, Restaurants]	5	9W9rQkxPTuNSNDa6Rtw_kA	Joseph	18	3.94444444444
676	LXWAXIeYFIdgd2JVPF-9qA	1NZLxU5WvB5roPFzneAlLw	Barrio Café	3.86206896552	87	Phoenix	[Mexican, Restaurants]	5	1l2ukLxSxJ2uuuQzjf-0_A	Joseph	18	3.94444444444
677	LXWAXIeYFIdgd2JVPF-9qA	3l72FflaaeI0tWEAWN3-gQ	America's Taco Shop	3.72222222222	72	Phoenix	[Mexican, Restaurants]	4	tm64Vczr7rNwT91pYXT3Fg	Joseph	18	3.94444444444
678	LXWAXIeYFIdgd2JVPF-9qA	fmuj7u1gflmEjW-h0v9bwg	Miracle Mile Delicatessen	3.53571428571	28	Phoenix	[Delis, Restaurants]	5	PFPREtht8kX1WXAZ2lYk_g	Joseph	18	3.94444444444
679	LXWAXIeYFIdgd2JVPF-9qA	xmjv8g356v8Qo55ICjG8rg	CK's Tavern & Grill	4.06666666667	15	Phoenix	[American (Traditional), Restaurants]	4	9ZG931y7fKCXWV8u9W0QJA	Joseph	18	3.94444444444
680	LXWAXIeYFIdgd2JVPF-9qA	nBrD6TxddhHx4FhMk32JvQ	Niro's Gyros	3.71428571429	14	Phoenix	[Greek, Mediterranean, Restaurants]	3	k1XA3ZXLrmYbnuZOWmG2LA	Joseph	18	3.94444444444
681	LXWAXIeYFIdgd2JVPF-9qA	e5kc0CQ4R-PCCDgb274gSg	Sam's Cafe	3.5	24	Phoenix	[Mexican, Tex-Mex, Restaurants]	4	a3zaPSVISsPhszfFc47Ifg	Joseph	18	3.94444444444
682	LXWAXIeYFIdgd2JVPF-9qA	6Tt0mGKbMoAz1GsjkVhbMQ	The Original Burrito Co	3.3	10	Phoenix	[Mexican, Restaurants]	3	DTVMP-U1Kii_z3f5wMYhFQ	Joseph	18	3.94444444444
683	LXWAXIeYFIdgd2JVPF-9qA	OFBJtqWGSx6n6CchtVmoRw	Delux	3.81147540984	122	Phoenix	[Burgers, Bars, Nightlife, Restaurants]	4	wOlIac5a54vdeq8hAiOoiw	Joseph	18	3.94444444444
684	LXWAXIeYFIdgd2JVPF-9qA	STv-ED3M2xmRFMSvQbWGaw	Capriotti's Sandwich Shop	3.8	20	Phoenix	[Cheesesteaks, Sandwiches, Restaurants]	4	UmHs-8WwP9DW6f6BM-JkPg	Joseph	18	3.94444444444
685	LXWAXIeYFIdgd2JVPF-9qA	cInzGnaFZ3EIItvFXl1MvQ	SaBai Modern Thai	3.95833333333	24	Phoenix	[Thai, Restaurants]	4	i5MnT5JN7_w_S8Z3o0aGfA	Joseph	18	3.94444444444
686	LXWAXIeYFIdgd2JVPF-9qA	18TUn9oiW0k0yB6lheiOvw	TEXAZ Grill	3.59615384615	52	Phoenix	[Steakhouses, Restaurants]	4	mJBBZo7jtyUbqslUOBBO_Q	Joseph	18	3.94444444444
687	LXWAXIeYFIdgd2JVPF-9qA	rDvz5jX65gpfONFu7er9Tw	Los Taquitos	4.03846153846	26	Phoenix	[Mexican, Restaurants]	3	1T-oljp8FIb1xU4XzpoEsQ	Joseph	18	3.94444444444
688	LXWAXIeYFIdgd2JVPF-9qA	3oLy0rlzRI_xiqfQHqC4_g	Biscuits	3.25	8	Phoenix	[Breakfast & Brunch, Restaurants]	4	2h3qV15a3dsHpzaQnHBNXA	Joseph	18	3.94444444444
689	LXWAXIeYFIdgd2JVPF-9qA	2rMf09C5uXzF2qIlD5F5BA	Secreto	3.83333333333	12	Phoenix	[Mexican, Restaurants]	4	eqFy9sAJ4PjzmsCTwh7HLw	Joseph	18	3.94444444444
690	LXWAXIeYFIdgd2JVPF-9qA	YxLiLBNTm4cOg7OlKKLmVw	Arriba Mexican Grill	3.28571428571	14	Phoenix	[Mexican, Restaurants]	4	6kon1fDXyVYmHwlBjFxJOg	Joseph	18	3.94444444444
691	LXWAXIeYFIdgd2JVPF-9qA	-AAig9FG0s8gYE4f8GfowQ	Pane Bianco	4.16483516484	91	Phoenix	[Pizza, Italian, Sandwiches, Restaurants]	3	PGdv5DF2Tm9_f2frCJlumg	Joseph	18	3.94444444444
692	LXWAXIeYFIdgd2JVPF-9qA	BESmH-lmMm34_EefL8X9fQ	Comedor Guadalajara	3.84615384615	26	Phoenix	[Mexican, Restaurants]	4	o0OFNgiYO4JVv9XluWq2ng	Joseph	18	3.94444444444
693	T7J9ae0wTskrI_Bgwp-4cA	GbEOmf5k73r_UJWjchrHOg	Wy-Knot Cafe	3.92307692308	13	Phoenix	[Breakfast & Brunch, Cafes, Restaurants]	5	Khpq6XBWBD88BdFxpkUOgA	Jasmine	28	3.82142857143
694	T7J9ae0wTskrI_Bgwp-4cA	qjmCVYkwP-HDa35jwYucbQ	True Food Kitchen	3.65432098765	81	Phoenix	[American (New), Restaurants]	5	beBF6Zlc9tpGSQv5zsTbWw	Jasmine	28	3.82142857143
695	T7J9ae0wTskrI_Bgwp-4cA	kaIue7GRCmkPzDeHDBTttQ	The Blue Fin	4.0	40	Phoenix	[Asian Fusion, Japanese, Restaurants]	3	y76XCHwXOen_GyqaqCgbeA	Jasmine	28	3.82142857143
696	T7J9ae0wTskrI_Bgwp-4cA	XbVqzUHS3c9FhG4lI13c3Q	Maxim Restaurant	3.93333333333	30	Phoenix	[Vietnamese, Chinese, Restaurants]	4	rn8sw7zjQv0CWzmE3kNqSw	Jasmine	28	3.82142857143
697	T7J9ae0wTskrI_Bgwp-4cA	_FXql6eVhbM923RdCi94SA	Hula's Modern Tiki	3.81343283582	134	Phoenix	[Seafood, Caribbean, Hawaiian, Restaurants]	3	2zUsD9AFf266TRiZM202ww	Jasmine	28	3.82142857143
698	T7J9ae0wTskrI_Bgwp-4cA	ZRJwVLyzEJq1VAihDhYiow	Spinato's Pizzeria	4.125	16	Phoenix	[Italian, Pizza, Restaurants]	5	_cfetEw0dU8MRPpxMReHNg	Jasmine	28	3.82142857143
699	T7J9ae0wTskrI_Bgwp-4cA	iDoigI3605ixHl_qHly3Tg	Ruth's Chris Steak House	3.4347826087	23	Phoenix	[Steakhouses, Restaurants]	3	n_QzNyuxxQOgcCH8945eeA	Jasmine	28	3.82142857143
700	T7J9ae0wTskrI_Bgwp-4cA	7SO_rX1F6rQEl-5s3wZxgQ	La Grande Orange Pizzeria	4.234375	64	Phoenix	[Pizza, Restaurants]	4	DmWT3GMVh3ZNjY0e-jqDqA	Jasmine	28	3.82142857143
701	T7J9ae0wTskrI_Bgwp-4cA	cVejKU_SrdbvzIbQ4oPV0A	Mi Patio Mexican Restaurant	3.77966101695	59	Phoenix	[Mexican, Restaurants]	5	vdDYPiUOrC1qgWkM0v9k6w	Jasmine	28	3.82142857143
702	T7J9ae0wTskrI_Bgwp-4cA	iNvY0zAlaD_ye7Z6rHu-Ug	Chicago Hamburger Co	3.87179487179	39	Phoenix	[Burgers, Hot Dogs, Restaurants]	3	L9OQ_1OC8StqijocTOknWQ	Jasmine	28	3.82142857143
703	T7J9ae0wTskrI_Bgwp-4cA	Qd0fyF-wB_1bQwSB34ggkw	How Do You Roll?	3.8	25	Phoenix	[Sushi Bars, Japanese, Vegan, Restaurants]	4	WlVQDschlV0EjNDrEJ3M_A	Jasmine	28	3.82142857143
704	T7J9ae0wTskrI_Bgwp-4cA	8cL7aJVKTYmLguzXEAS3Lw	Yard House	3.42857142857	42	Phoenix	[Vegetarian, American (New), Restaurants]	3	_tkMm99__sqpg9HK3coSgQ	Jasmine	28	3.82142857143
705	T7J9ae0wTskrI_Bgwp-4cA	jtzhY-P4H6WSYpv5rWhxtw	Rice Paper	3.73684210526	38	Phoenix	[Vietnamese, Restaurants]	3	Vz_YprbotZ8_adlh7lGM0g	Jasmine	28	3.82142857143
706	T7J9ae0wTskrI_Bgwp-4cA	lVHtVCyFJOqAH0ltn7pLuw	Sushi Eye	3.55555555556	18	Phoenix	[Sushi Bars, Restaurants]	3	1X7P8PuwVeFcpFxp7mmMfA	Jasmine	28	3.82142857143
707	T7J9ae0wTskrI_Bgwp-4cA	hlekz2L2HV8cVSEkgMvuEA	The House at Secret Garden	4.11111111111	9	Phoenix	[American (New), Restaurants]	4	wyAbrIkQdAkwjv08OkO-GA	Jasmine	28	3.82142857143
708	T7J9ae0wTskrI_Bgwp-4cA	mqQwChPNN4o4DhAzaGntIA	The Fry Bread House	4.02272727273	44	Phoenix	[American (Traditional), Restaurants]	3	3Cj_nXeOkCMoF6I8QHD0tg	Jasmine	28	3.82142857143
709	T7J9ae0wTskrI_Bgwp-4cA	ntN85eu27C04nwyPa8IHtw	Matt's Big Breakfast	4.0	132	Phoenix	[Breakfast & Brunch, Restaurants]	3	LE9HuLDwg8tPy23gbkmAJA	Jasmine	28	3.82142857143
710	T7J9ae0wTskrI_Bgwp-4cA	DlCtdbceo4YNSI53cCL2lg	The Old Spaghetti Factory	3.0	54	Phoenix	[Restaurants, Italian]	4	_NZqp42t6MtTP04LT-EZtA	Jasmine	28	3.82142857143
711	T7J9ae0wTskrI_Bgwp-4cA	V1nEpIRmEa1768oj_tuxeQ	Cibo	4.21985815603	141	Phoenix	[Italian, Pizza, Sandwiches, Restaurants]	5	peG4yHoz6mX101x9v-cIIg	Jasmine	28	3.82142857143
712	T7J9ae0wTskrI_Bgwp-4cA	KPoTixdjoJxSqRSEApSAGg	Wild Thaiger	3.69230769231	52	Phoenix	[Thai, Restaurants]	3	BEK6MmhjKtDlBwb0o4yvDw	Jasmine	28	3.82142857143
713	T7J9ae0wTskrI_Bgwp-4cA	PxeX1M8WtyPxX1MuuGIh-g	Scott's Generations Restaurant & Delicatessen	3.91666666667	48	Phoenix	[Delis, Breakfast & Brunch, Restaurants]	4	rA-m4_6iUfiDXaBxnZtF9g	Jasmine	28	3.82142857143
714	T7J9ae0wTskrI_Bgwp-4cA	9yKzy9PApeiPPOUJEtnvkg	Morning Glory Cafe	4.04347826087	23	Phoenix	[Breakfast & Brunch, Restaurants]	3	grZNCXAgd-OH8daA28R-2A	Jasmine	28	3.82142857143
715	T7J9ae0wTskrI_Bgwp-4cA	IceZ4BtTz76eppjNWm-c6A	Paisley Violin	3.72	25	Phoenix	[Greek, Mediterranean, Restaurants]	4	KOIIoJq6iYawkwjSZHb-RQ	Jasmine	28	3.82142857143
716	T7J9ae0wTskrI_Bgwp-4cA	lvpXyfTDF5WZnjzc36r5Wg	Lucky Boy Burger Shop	3.97368421053	38	Phoenix	[Burgers, Restaurants]	5	5tOjf9F36o92cbMmEQeJdA	Jasmine	28	3.82142857143
717	T7J9ae0wTskrI_Bgwp-4cA	Xq9tkiHhyN_aBFswFeGLvA	The Arrogant Butcher	3.86206896552	58	Phoenix	[American (New), Restaurants]	4	YGfxaJQkgZDRrR5gKqGTuA	Jasmine	28	3.82142857143
718	T7J9ae0wTskrI_Bgwp-4cA	LzpR_jE6VIutJ08s2cdRrw	Coup Des Tartes	3.85714285714	49	Phoenix	[French, Restaurants]	4	KTOV9ue9zNzK54dqCLDUFA	Jasmine	28	3.82142857143
719	T7J9ae0wTskrI_Bgwp-4cA	Cp6JGY5YIRncTV_My9nf9g	Mariscos Playa Hermosa	4.05555555556	18	Phoenix	[Seafood, Mexican, Restaurants]	3	w4vj28jmFUuFz9XX4n2USw	Jasmine	28	3.82142857143
720	T7J9ae0wTskrI_Bgwp-4cA	-AAig9FG0s8gYE4f8GfowQ	Pane Bianco	4.16483516484	91	Phoenix	[Pizza, Italian, Sandwiches, Restaurants]	5	SlVZps6GQZJEwhoADeTTyw	Jasmine	28	3.82142857143
721	AirVzN1BVQBmq5zY0YMNYQ	0vzZ_Bcb02rJljeMU9XkBw	Sakana Sushi & Grill	3.65384615385	26	Phoenix	[Seafood, Sushi Bars, Japanese, Restaurants]	4	18Fm0MYlc6_BAetHMOkc7A	Stacy	27	3.88888888889
722	AirVzN1BVQBmq5zY0YMNYQ	1NZLxU5WvB5roPFzneAlLw	Barrio Café	3.86206896552	87	Phoenix	[Mexican, Restaurants]	4	HMiFpwg9XquJJG_4J3OVeQ	Stacy	27	3.88888888889
723	AirVzN1BVQBmq5zY0YMNYQ	qjmCVYkwP-HDa35jwYucbQ	True Food Kitchen	3.65432098765	81	Phoenix	[American (New), Restaurants]	4	UX80vPMzqp4x0x8-k97AMg	Stacy	27	3.88888888889
724	AirVzN1BVQBmq5zY0YMNYQ	SAEr_2rJLNFr3aPv0DlSWg	zpizza	3.625	16	Phoenix	[Gluten-Free, Pizza, Vegan, Restaurants]	4	jaMvnTJVelC446yy35UoYA	Stacy	27	3.88888888889
725	AirVzN1BVQBmq5zY0YMNYQ	9ziO3NpoNTKHvIKCBFB_fQ	District American Kitchen and Wine Bar	3.46666666667	60	Phoenix	[American (New), Restaurants]	4	4AZ8cztc-Ol8oETieQ9kIQ	Stacy	27	3.88888888889
726	AirVzN1BVQBmq5zY0YMNYQ	45puCRQ6Vh_IIAy7kkfFDQ	Majerle's Sports Grill	3.23529411765	34	Phoenix	[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]	2	K38hTr_F0HENaZk5Frp5wQ	Stacy	27	3.88888888889
727	AirVzN1BVQBmq5zY0YMNYQ	wZwZcte4lcbu51NOzCjWbQ	Rustler's Rooste	3.45161290323	31	Phoenix	[Steakhouses, Restaurants]	4	-yZBHUfUO0MuLWgOgp8sGg	Stacy	27	3.88888888889
728	AirVzN1BVQBmq5zY0YMNYQ	Y293fHh5SZ0_9BZm4M6BCg	Matador Restaurant	2.8125	16	Phoenix	[Greek, Mexican, Restaurants]	3	-x5Y9XAla0-JmUYkIHdpSw	Stacy	27	3.88888888889
729	AirVzN1BVQBmq5zY0YMNYQ	pwpl-rxwNRQdgqFz_-qMPg	The Parlor	4.11034482759	145	Phoenix	[Italian, Pizza, Restaurants]	4	-DDE0FKpVvrZTTp1Dd-Guw	Stacy	27	3.88888888889
730	AirVzN1BVQBmq5zY0YMNYQ	_FXql6eVhbM923RdCi94SA	Hula's Modern Tiki	3.81343283582	134	Phoenix	[Seafood, Caribbean, Hawaiian, Restaurants]	4	BxhQDNhovg61t-cepw91kw	Stacy	27	3.88888888889
731	AirVzN1BVQBmq5zY0YMNYQ	yYbd9P1KmlPSKmQxo68n_g	Pork on a Fork	4.06666666667	30	Phoenix	[Barbeque, Restaurants]	4	r2L9kNZBEhcaNrY3-VuaZQ	Stacy	27	3.88888888889
732	AirVzN1BVQBmq5zY0YMNYQ	ZRJwVLyzEJq1VAihDhYiow	Spinato's Pizzeria	4.125	16	Phoenix	[Italian, Pizza, Restaurants]	4	oQRc4FieNvdGKhIdTVM7fw	Stacy	27	3.88888888889
733	AirVzN1BVQBmq5zY0YMNYQ	e5kc0CQ4R-PCCDgb274gSg	Sam's Cafe	3.5	24	Phoenix	[Mexican, Tex-Mex, Restaurants]	4	Ey2x8MZOUuh3-hZQfZwuag	Stacy	27	3.88888888889
